permno,ticker,comnam,date,ret,prc,vol,shrout,cfacpr,sector,market_cap,year,month,year_month
86580,NVDA,NVIDIA CORP,2022-05-31,0.00674,186.72,13804449.0,2500000.0,10.0,Technology,466800.0,2022,5,2022-05
86580,NVDA,NVIDIA CORP,2022-06-30,-0.187928,151.59,10560406.0,2500000.0,10.0,Technology,378975.0,2022,6,2022-06
86580,NVDA,NVIDIA CORP,2022-07-29,0.198166,181.63,10557209.0,2489000.0,10.0,Technology,452077.07,2022,7,2022-07
86580,NVDA,NVIDIA CORP,2022-08-31,-0.16897,150.94,12062457.0,2490000.0,10.0,Technology,375840.6,2022,8,2022-08
86580,NVDA,NVIDIA CORP,2022-09-30,-0.195508,121.39,13120969.0,2490000.0,10.0,Technology,302261.1,2022,9,2022-09
86580,NVDA,NVIDIA CORP,2022-10-31,0.111871,134.97,12538222.0,2460000.0,10.0,Technology,332026.2,2022,10,2022-10
86580,NVDA,NVIDIA CORP,2022-11-30,0.254131,169.23,10587972.0,2460000.0,10.0,Technology,416305.8,2022,11,2022-11
86580,NVDA,NVIDIA CORP,2022-12-30,-0.136442,146.14,8945747.0,2460000.0,10.0,Technology,359504.39999999997,2022,12,2022-12
86580,NVDA,NVIDIA CORP,2023-01-31,0.336869,195.37,9444060.0,2466000.0,10.0,Technology,481782.42,2023,1,2023-01
86580,NVDA,NVIDIA CORP,2023-02-28,0.188309,232.16,10377963.0,2470000.0,10.0,Technology,573435.2,2023,2,2023-02
86580,NVDA,NVIDIA CORP,2023-03-31,0.196632,277.76999,11244508.0,2470000.0,10.0,Technology,686091.8753000001,2023,3,2023-03
86580,NVDA,NVIDIA CORP,2023-04-28,-0.001008,277.48999,7426880.0,2470000.0,10.0,Technology,685400.2753,2023,4,2023-04
86580,NVDA,NVIDIA CORP,2023-05-31,0.363437,378.34,11672209.0,2470000.0,10.0,Technology,934499.7999999999,2023,5,2023-05
86580,NVDA,NVIDIA CORP,2023-06-30,0.118201,423.01999,10502739.0,2470000.0,10.0,Technology,1044859.3753000001,2023,6,2023-06
86580,NVDA,NVIDIA CORP,2023-07-31,0.104652,467.29001,8685162.0,2470000.0,10.0,Technology,1154206.3247,2023,7,2023-07
86580,NVDA,NVIDIA CORP,2023-08-31,0.056196,493.54999,13596091.0,2470000.0,10.0,Technology,1219068.4753,2023,8,2023-08
86580,NVDA,NVIDIA CORP,2023-09-29,-0.11857,434.98999,8556380.0,2470000.0,10.0,Technology,1074425.2752999999,2023,9,2023-09
86580,NVDA,NVIDIA CORP,2023-10-31,-0.062507,407.79999,10118980.0,2466000.0,10.0,Technology,1005634.7753399999,2023,10,2023-10
86580,NVDA,NVIDIA CORP,2023-11-30,0.146886,467.70001,9083078.0,2470000.0,10.0,Technology,1155219.0247,2023,11,2023-11
86580,NVDA,NVIDIA CORP,2023-12-29,0.058927,495.22,7364389.0,2470000.0,10.0,Technology,1223193.4,2023,12,2023-12
86580,NVDA,NVIDIA CORP,2024-01-31,0.242418,615.27002,9656674.0,2464000.0,10.0,Technology,1516025.3292800002,2024,1,2024-01
86580,NVDA,NVIDIA CORP,2024-02-29,0.285809,791.12,10998703.0,2500000.0,10.0,Technology,1977800.0,2024,2,2024-02
86580,NVDA,NVIDIA CORP,2024-03-28,0.142178,903.56,12058409.0,2463727.0,10.0,Technology,2226125.16812,2024,3,2024-03
86580,NVDA,NVIDIA CORP,2024-04-30,-0.04376,864.02002,10005538.0,2459834.0,10.0,Technology,2125345.82187668,2024,4,2024-04
86580,NVDA,NVIDIA CORP,2024-05-31,0.268871,1096.32996,9583564.0,2459834.0,10.0,Technology,2696789.71082664,2024,5,2024-05
86580,NVDA,NVIDIA CORP,2024-06-28,0.126942,123.54,52079142.0,24568840.0,1.0,Technology,3035234.4936,2024,6,2024-06
86580,NVDA,NVIDIA CORP,2024-07-31,-0.052777,117.02,63631317.0,24562000.0,1.0,Technology,2874245.24,2024,7,2024-07
86580,NVDA,NVIDIA CORP,2024-08-30,0.020082,119.37,80756836.0,24530000.0,1.0,Technology,2928146.1,2024,8,2024-08
86580,NVDA,NVIDIA CORP,2024-09-30,0.017425,121.44,62413372.0,24530000.0,1.0,Technology,2978923.2,2024,9,2024-09
86580,NVDA,NVIDIA CORP,2024-10-31,0.093215,132.75999,56028888.0,24508000.0,1.0,Technology,3253681.83492,2024,10,2024-10
86580,NVDA,NVIDIA CORP,2024-11-29,0.041353,138.25,44805933.0,24490000.0,1.0,Technology,3385742.5,2024,11,2024-11
86580,NVDA,NVIDIA CORP,2024-12-31,-0.028572,134.28999,40668055.0,24490000.0,1.0,Technology,3288761.8551,2024,12,2024-12
93436,TSLA,TESLA INC,2018-01-31,0.13798,354.31,1243079.0,168797.0,15.0,Technology,59806.46507,2018,1,2018-01
93436,TSLA,TESLA INC,2018-02-28,-0.031752,343.06,1091960.0,168920.0,15.0,Technology,57949.6952,2018,2,2018-02
93436,TSLA,TESLA INC,2018-03-29,-0.224246,266.13,1572578.0,169750.0,15.0,Technology,45175.5675,2018,3,2018-03
93436,TSLA,TESLA MOTORS INC,2018-04-30,0.104347,293.89999,1906004.0,169794.0,15.0,Technology,49902.45490206,2018,4,2018-04
93436,TSLA,TESLA MOTORS INC,2018-05-31,-0.031201,284.73001,1555774.0,169794.0,15.0,Technology,48345.447317939994,2018,5,2018-05
93436,TSLA,TESLA MOTORS INC,2018-06-29,0.204474,342.95001,2136042.0,170516.0,15.0,Technology,58478.46390516,2018,6,2018-06
93436,TSLA,TESLA INC,2018-07-31,-0.13066,298.14001,1723953.0,170593.0,15.0,Technology,50860.59872593,2018,7,2018-07
93436,TSLA,TESLA MOTORS INC,2018-08-31,0.011807,301.66,2773316.0,170593.0,15.0,Technology,51461.08438,2018,8,2018-08
93436,TSLA,TESLA MOTORS INC,2018-09-28,-0.12229,264.76999,1960767.0,171578.0,15.0,Technology,45428.70534422,2018,9,2018-09
93436,TSLA,TESLA INC,2018-10-31,0.274011,337.32001,2864231.0,171733.0,15.0,Technology,57928.97727733001,2018,10,2018-10
93436,TSLA,TESLA MOTORS INC,2018-11-30,0.039013,350.48001,1331285.0,171733.0,15.0,Technology,60188.98355733,2018,11,2018-11
93436,TSLA,TESLA INC,2018-12-31,-0.050445,332.79999,1464466.0,172602.0,15.0,Technology,57441.943873979995,2018,12,2018-12
93436,TSLA,TESLA INC,2019-01-31,-0.077464,307.01999,1757076.0,172602.0,15.0,Technology,52992.26431398,2019,1,2019-01
93436,TSLA,TESLA MOTORS INC,2019-02-28,0.041887,319.88,1285744.0,172721.0,15.0,Technology,55249.99348,2019,2,2019-02
93436,TSLA,TESLA INC,2019-03-29,-0.125109,279.85999,2137844.0,173682.0,15.0,Technology,48606.642783179996,2019,3,2019-03
93436,TSLA,TESLA INC,2019-04-30,-0.147109,238.69,2307535.0,173721.0,15.0,Technology,41465.46549,2019,4,2019-04
93436,TSLA,TESLA INC,2019-05-31,-0.224266,185.16,2826537.0,177270.0,15.0,Technology,32823.3132,2019,5,2019-05
93436,TSLA,TESLA MOTORS INC,2019-06-28,0.206848,223.46001,2149819.0,179118.0,15.0,Technology,40025.71007118,2019,6,2019-06
93436,TSLA,TESLA INC,2019-07-31,0.081223,241.61,1994069.0,179127.0,15.0,Technology,43278.874469999995,2019,7,2019-07
93436,TSLA,TESLA MOTORS INC,2019-08-30,-0.066222,225.61,1340932.0,179127.0,15.0,Technology,40412.842469999996,2019,8,2019-08
93436,TSLA,TESLA MOTORS INC,2019-09-30,0.067639,240.87,1365915.0,180000.0,15.0,Technology,43356.6,2019,9,2019-09
93436,TSLA,TESLA MOTORS INC,2019-10-31,0.307427,314.92001,2351125.0,180245.0,15.0,Technology,56762.75720245,2019,10,2019-10
93436,TSLA,TESLA INC,2019-11-29,0.047695,329.94,1578851.0,180245.0,15.0,Technology,59470.035299999996,2019,11,2019-11
93436,TSLA,TESLA MOTORS INC,2019-12-31,0.267897,418.32999,2070288.0,181062.0,15.0,Technology,75743.66464937999,2019,12,2019-12
93436,TSLA,TESLA INC,2020-01-31,0.55516,650.57001,4072082.0,181062.0,15.0,Technology,117793.50715062,2020,1,2020-01
93436,TSLA,TESLA MOTORS INC,2020-02-28,0.026777,667.98999,4720676.0,184110.0,15.0,Technology,122983.63705890001,2020,2,2020-02
93436,TSLA,TESLA INC,2020-03-31,-0.215557,524.0,4200834.0,185000.0,15.0,Technology,96940.0,2020,3,2020-03
93436,TSLA,TESLA INC,2020-04-30,0.492137,781.88,3806580.0,185371.0,15.0,Technology,144937.87748,2020,4,2020-04
93436,TSLA,TESLA MOTORS INC,2020-05-29,0.067939,835.0,2723026.0,185371.0,15.0,Technology,154784.785,2020,5,2020-05
93436,TSLA,TESLA MOTORS INC,2020-06-30,0.293186,1079.81006,2551787.0,186000.0,15.0,Technology,200844.67116,2020,6,2020-06
93436,TSLA,TESLA MOTORS INC,2020-07-31,0.325011,1430.76001,3776740.0,186362.0,15.0,Technology,266639.29698362,2020,7,2020-07
93436,TSLA,TESLA INC,2020-08-31,0.741452,498.32001,4051970.0,931809.0,3.0,Technology,464339.07019809,2020,8,2020-08
93436,TSLA,TESLA INC,2020-09-30,-0.139087,429.01001,17331954.0,948000.0,3.0,Technology,406701.48948000005,2020,9,2020-09
93436,TSLA,TESLA INC,2020-10-30,-0.095499,388.04001,8330610.0,947901.0,3.0,Technology,367823.51351901,2020,10,2020-10
93436,TSLA,TESLA MOTORS INC,2020-11-30,0.462736,567.59998,7811501.0,947901.0,3.0,Technology,538028.58864198,2020,11,2020-11
93436,TSLA,TESLA MOTORS INC,2020-12-31,0.243252,705.66998,11962716.0,959854.0,3.0,Technology,677340.1529829201,2020,12,2020-12
93436,TSLA,TESLA INC,2021-01-29,0.124506,793.53003,7038597.0,959854.0,3.0,Technology,761672.9734156199,2021,1,2021-01
93436,TSLA,TESLA MOTORS INC,2021-02-26,-0.14874,675.5,5222236.0,959854.0,3.0,Technology,648381.377,2021,2,2021-02
93436,TSLA,TESLA INC,2021-03-31,-0.011207,667.92999,9405526.0,963000.0,3.0,Technology,643216.58037,2021,3,2021-03
93436,TSLA,TESLA MOTORS INC,2021-04-30,0.062147,709.44,6774422.0,963330.0,3.0,Technology,683424.8352000001,2021,4,2021-04
93436,TSLA,TESLA MOTORS INC,2021-05-28,-0.118713,625.21997,6241463.0,963330.0,3.0,Technology,602293.1537000999,2021,5,2021-05
93436,TSLA,TESLA MOTORS INC,2021-06-30,0.087137,679.70001,5186813.0,984003.0,3.0,Technology,668826.84894003,2021,6,2021-06
93436,TSLA,TESLA MOTORS INC,2021-07-30,0.011034,687.20001,4472791.0,990015.0,3.0,Technology,680338.3179001501,2021,7,2021-07
93436,TSLA,TESLA INC,2021-08-31,0.070605,735.71997,3812156.0,1001767.0,3.0,Technology,737019.98718699,2021,8,2021-08
93436,TSLA,TESLA MOTORS INC,2021-09-30,0.054042,775.47998,3889228.0,1004000.0,3.0,Technology,778581.89992,2021,9,2021-09
93436,TSLA,TESLA MOTORS INC,2021-10-29,0.43653,1114.0,5263955.0,1004265.0,3.0,Technology,1118751.21,2021,10,2021-10
93436,TSLA,TESLA INC,2021-11-30,0.027612,1144.76001,6457197.0,1004265.0,3.0,Technology,1149642.41144265,2021,11,2021-11
93436,TSLA,TESLA MOTORS INC,2021-12-31,-0.076855,1056.78003,5075118.0,1033508.0,3.0,Technology,1092190.61524524,2021,12,2021-12
93436,TSLA,TESLA INC,2022-01-31,-0.113609,936.71997,6361641.0,1033508.0,3.0,Technology,968107.58275476,2022,1,2022-01
93436,TSLA,TESLA INC,2022-02-28,-0.070768,870.42999,4609541.0,1033508.0,3.0,Technology,899596.35810492,2022,2,2022-02
93436,TSLA,TESLA MOTORS INC,2022-03-31,0.238009,1077.59998,5742614.0,1035976.0,3.0,Technology,1116367.71688048,2022,3,2022-03
93436,TSLA,TESLA INC,2022-04-29,-0.191945,870.76001,5046142.0,1036010.0,3.0,Technology,902116.0779600999,2022,4,2022-04
93436,TSLA,TESLA MOTORS INC,2022-05-31,-0.129197,758.26001,6470842.0,1036010.0,3.0,Technology,785564.9529600999,2022,5,2022-05
93436,TSLA,TESLA INC,2022-06-30,-0.111888,673.41998,6684634.0,1041000.0,3.0,Technology,701030.1991800001,2022,6,2022-06
93436,TSLA,TESLA MOTORS INC,2022-07-29,0.323765,891.45001,5800688.0,1044490.0,3.0,Technology,931110.6209449001,2022,7,2022-07
93436,TSLA,TESLA MOTORS INC,2022-08-31,-0.072489,275.60999,7322218.0,3133470.0,1.0,Technology,863615.6353653,2022,8,2022-08
93436,TSLA,TESLA MOTORS INC,2022-09-30,-0.037589,265.25,12965500.0,3158000.0,1.0,Technology,837659.5,2022,9,2022-09
93436,TSLA,TESLA MOTORS INC,2022-10-31,-0.142168,227.53999,17325849.0,3157752.0,1.0,Technology,718514.85850248,2022,10,2022-10
93436,TSLA,TESLA MOTORS INC,2022-11-30,-0.144326,194.7,18824244.0,3157752.0,1.0,Technology,614814.3144,2022,11,2022-11
93436,TSLA,TESLA MOTORS INC,2022-12-30,-0.367334,123.18,29417041.0,3164000.0,1.0,Technology,389741.52,2022,12,2022-12
93436,TSLA,TESLA INC,2023-01-31,0.406235,173.22,38949518.0,3164103.0,1.0,Technology,548085.92166,2023,1,2023-01
93436,TSLA,TESLA INC,2023-02-28,0.187565,205.71001,36239683.0,3164103.0,1.0,Technology,650887.6597710301,2023,2,2023-02
93436,TSLA,TESLA MOTORS INC,2023-03-31,0.008507,207.46001,33115078.0,3169314.0,1.0,Technology,657505.9141331401,2023,3,2023-03
93436,TSLA,TESLA INC,2023-04-28,-0.207992,164.31,25038244.0,3169504.0,1.0,Technology,520781.20224,2023,4,2023-04
93436,TSLA,TESLA MOTORS INC,2023-05-31,0.24113,203.92999,26816033.0,3169504.0,1.0,Technology,646356.91902496,2023,5,2023-05
93436,TSLA,TESLA MOTORS INC,2023-06-30,0.283627,261.76999,34409322.0,3174000.0,1.0,Technology,830857.94826,2023,6,2023-06
93436,TSLA,TESLA MOTORS INC,2023-07-31,0.021622,267.42999,23934292.0,3173994.0,1.0,Technology,848821.1836800599,2023,7,2023-07
93436,TSLA,TESLA MOTORS INC,2023-08-31,-0.034962,258.07999,25029170.0,3173994.0,1.0,Technology,819144.3397800601,2023,8,2023-08
93436,TSLA,TESLA MOTORS INC,2023-09-29,-0.030456,250.22,24395440.0,3179000.0,1.0,Technology,795449.38,2023,9,2023-09
93436,TSLA,TESLA INC,2023-10-31,-0.197346,200.84,25905681.0,3178921.0,1.0,Technology,638454.49364,2023,10,2023-10
93436,TSLA,TESLA MOTORS INC,2023-11-30,0.195379,240.08,26395792.0,3178921.0,1.0,Technology,763195.3536800001,2023,11,2023-11
93436,TSLA,TESLA INC,2023-12-29,0.034988,248.48,22852106.0,3185000.0,1.0,Technology,791408.8,2023,12,2023-12
93436,TSLA,TESLA INC,2024-01-31,-0.246257,187.28999,23338728.0,3184790.0,1.0,Technology,596479.2872521,2024,1,2024-01
93436,TSLA,TESLA MOTORS INC,2024-02-29,0.077901,201.88,20116008.0,3184790.0,1.0,Technology,642945.4051999999,2024,2,2024-02
93436,TSLA,TESLA INC,2024-03-28,-0.129235,175.78999,18917905.0,3188966.0,1.0,Technology,560588.30125034,2024,3,2024-03
93436,TSLA,TESLA INC,2024-04-30,0.042608,183.28,24679392.0,3189196.0,1.0,Technology,584515.84288,2024,4,2024-04
93436,TSLA,TESLA INC,2024-05-31,-0.028372,178.08,16613245.0,3189196.0,1.0,Technology,567932.0236800001,2024,5,2024-05
93436,TSLA,TESLA INC,2024-06-28,0.111186,197.88,14001225.0,3194640.0,1.0,Technology,632155.3631999999,2024,6,2024-06
93436,TSLA,TESLA INC,2024-07-31,0.172781,232.07001,29287946.0,3194640.0,1.0,Technology,741380.1367464,2024,7,2024-07
93436,TSLA,TESLA MOTORS INC,2024-08-30,-0.077391,214.11,16108365.0,3194640.0,1.0,Technology,684004.3704000001,2024,8,2024-08
93436,TSLA,TESLA MOTORS INC,2024-09-30,0.221942,261.63,16042065.0,3207000.0,1.0,Technology,839047.41,2024,9,2024-09
93436,TSLA,TESLA MOTORS INC,2024-10-31,-0.045025,249.85001,19014312.0,3210060.0,1.0,Technology,802033.5231006,2024,10,2024-10
93436,TSLA,TESLA MOTORS INC,2024-11-29,0.381469,345.16,20821313.0,3210060.0,1.0,Technology,1107984.3096,2024,11,2024-11
93436,TSLA,TESLA INC,2024-12-31,0.170008,403.84,18946442.0,3210060.0,1.0,Technology,1296350.6304,2024,12,2024-12
11850,XOM,EXXON MOBIL CORP,2018-01-31,0.043759,87.3,2339446.0,4237106.0,1.0,Energy,369899.35380000004,2018,1,2018-01
11850,XOM,EXXON MOBIL CORP,2018-02-28,-0.123597,75.74,3694148.0,4237462.0,1.0,Energy,320945.37188,2018,2,2018-02
11850,XOM,EXXON MOBIL CORP,2018-03-29,-0.014919,74.61,3567411.0,4237462.0,1.0,Energy,316157.03982,2018,3,2018-03
11850,XOM,EXXON MOBIL CORP,2018-04-30,0.042086,77.75,2861128.0,4234000.0,1.0,Energy,329193.5,2018,4,2018-04
11850,XOM,EXXON MOBIL CORP,2018-05-31,0.055434,81.24,2993379.0,4233834.0,1.0,Energy,343956.67416,2018,5,2018-05
11850,XOM,EXXON MOBIL CORP,2018-06-29,0.018341,82.73,2578314.0,4233834.0,1.0,Energy,350265.08681999997,2018,6,2018-06
11850,XOM,EXXON MOBIL CORP,2018-07-31,-0.014747,81.51,2046945.0,4234000.0,1.0,Energy,345113.34,2018,7,2018-07
11850,XOM,EXXON MOBIL CORP,2018-08-31,-0.00638,80.17,2150741.0,4233810.0,1.0,Energy,339424.5477,2018,8,2018-08
11850,XOM,EXXON MOBIL CORP,2018-09-28,0.060496,85.02,2270241.0,4233810.0,1.0,Energy,359958.52619999996,2018,9,2018-09
11850,XOM,EXXON MOBIL CORP,2018-10-31,-0.062809,79.68,3059109.0,4233810.0,1.0,Energy,337349.9808,2018,10,2018-10
11850,XOM,EXXON MOBIL CORP,2018-11-30,0.008032,79.5,2870820.0,4233807.0,1.0,Energy,336587.6565,2018,11,2018-11
11850,XOM,EXXON MOBIL CORP,2018-12-31,-0.142264,68.19,3806468.0,4233807.0,1.0,Energy,288703.29933,2018,12,2018-12
11850,XOM,EXXON MOBIL CORP,2019-01-31,0.074644,73.28,2692291.0,4233807.0,1.0,Energy,310253.37695999997,2019,1,2019-01
11850,XOM,EXXON MOBIL CORP,2019-02-28,0.089656,79.03,2450679.0,4237000.0,1.0,Energy,334850.11,2019,2,2019-02
11850,XOM,EXXON MOBIL CORP,2019-03-29,0.022397,80.8,2724555.0,4237000.0,1.0,Energy,342349.6,2019,3,2019-03
11850,XOM,EXXON MOBIL CORP,2019-04-30,-0.006436,80.28,2195241.0,4231000.0,1.0,Energy,339664.68,2019,4,2019-04
11850,XOM,EXXON MOBIL CORP,2019-05-31,-0.107623,70.77,2500954.0,4231094.0,1.0,Energy,299434.52238,2019,5,2019-05
11850,XOM,EXXON MOBIL CORP,2019-06-28,0.082804,76.63,2189546.0,4231094.0,1.0,Energy,324228.73322,2019,6,2019-06
11850,XOM,EXXON MOBIL CORP,2019-07-31,-0.029623,74.36,1869190.0,4231094.0,1.0,Energy,314624.14983999997,2019,7,2019-07
11850,XOM,EXXON MOBIL CORP,2019-08-30,-0.067375,68.48,2776535.0,4231106.0,1.0,Energy,289746.13888,2019,8,2019-08
11850,XOM,EXXON MOBIL CORP,2019-09-30,0.031104,70.61,2177885.0,4231106.0,1.0,Energy,298758.39466000005,2019,9,2019-09
11850,XOM,EXXON MOBIL CORP,2019-10-31,-0.043053,67.57,2448392.0,4231106.0,1.0,Energy,285895.83241999993,2019,10,2019-10
11850,XOM,EXXON MOBIL CORP,2019-11-29,0.021163,68.13,2496272.0,4231106.0,1.0,Energy,288265.25178,2019,11,2019-11
11850,XOM,EXXON MOBIL CORP,2019-12-31,0.024218,69.78,2867048.0,4231106.0,1.0,Energy,295246.57668,2019,12,2019-12
11850,XOM,EXXON MOBIL CORP,2020-01-31,-0.109774,62.12,3592468.0,4234000.0,1.0,Energy,263016.08,2020,1,2020-01
11850,XOM,EXXON MOBIL CORP,2020-02-28,-0.15792,51.44,4799222.0,4232191.0,1.0,Energy,217703.90503999998,2020,2,2020-02
11850,XOM,EXXON MOBIL CORP,2020-03-31,-0.261858,37.97,11712698.0,4232191.0,1.0,Energy,160696.29226999998,2020,3,2020-03
11850,XOM,EXXON MOBIL CORP,2020-04-30,0.223861,46.47,7916314.0,4230430.0,1.0,Energy,196588.0821,2020,4,2020-04
11850,XOM,EXXON MOBIL CORP,2020-05-29,-0.002798,45.47,4772305.0,4228211.0,1.0,Energy,192256.75417,2020,5,2020-05
11850,XOM,EXXON MOBIL CORP,2020-06-30,-0.016494,44.72,5849875.0,4228211.0,1.0,Energy,189085.59592,2020,6,2020-06
11850,XOM,EXXON MOBIL CORP,2020-07-31,-0.059034,42.08,4471626.0,4228211.0,1.0,Energy,177923.11888,2020,7,2020-07
11850,XOM,EXXON MOBIL CORP,2020-08-31,-0.030181,39.94,4495002.0,4228233.0,1.0,Energy,168875.62601999997,2020,8,2020-08
11850,XOM,EXXON MOBIL CORP,2020-09-30,-0.140461,34.33,5908611.0,4228233.0,1.0,Energy,145155.23888999998,2020,9,2020-09
11850,XOM,EXXON MOBIL CORP,2020-10-30,-0.049811,32.62,6304689.0,4228233.0,1.0,Energy,137924.96045999997,2020,10,2020-10
11850,XOM,EXXON MOBIL CORP,2020-11-30,0.195586,38.13,7040089.0,4228234.0,1.0,Energy,161222.56242000003,2020,11,2020-11
11850,XOM,EXXON MOBIL CORP,2020-12-31,0.081039,41.22,6039454.0,4228234.0,1.0,Energy,174287.80547999998,2020,12,2020-12
11850,XOM,EXXON MOBIL CORP,2021-01-29,0.087821,44.84,5948429.0,4228234.0,1.0,Energy,189594.01256,2021,1,2021-01
11850,XOM,EXXON MOBIL CORP,2021-02-26,0.231936,54.37,5440016.0,4233483.0,1.0,Energy,230174.47070999997,2021,2,2021-02
11850,XOM,EXXON MOBIL CORP,2021-03-31,0.026853,55.83,7908050.0,4233483.0,1.0,Energy,236355.35588999998,2021,3,2021-03
11850,XOM,EXXON MOBIL CORP,2021-04-30,0.025255,57.24,4578548.0,4228234.0,1.0,Energy,242024.11416,2021,4,2021-04
11850,XOM,EXXON MOBIL CORP,2021-05-28,0.034941,58.37,5213052.0,4233539.0,1.0,Energy,247111.67143,2021,5,2021-05
11850,XOM,EXXON MOBIL CORP,2021-06-30,0.080692,63.08,5264568.0,4233539.0,1.0,Energy,267051.64012,2021,6,2021-06
11850,XOM,EXXON MOBIL CORP,2021-07-30,-0.087349,57.57,4359157.0,4233539.0,1.0,Energy,243724.84023,2021,7,2021-07
11850,XOM,EXXON MOBIL CORP,2021-08-31,-0.037867,54.52,4063753.0,4233563.0,1.0,Energy,230813.85476000002,2021,8,2021-08
11850,XOM,EXXON MOBIL CORP,2021-09-30,0.07887,58.82,4828702.0,4233563.0,1.0,Energy,249018.17566,2021,9,2021-09
11850,XOM,EXXON MOBIL CORP,2021-10-29,0.096056,64.47,4352145.0,4233563.0,1.0,Energy,272937.80661,2021,10,2021-10
11850,XOM,EXXON MOBIL CORP,2021-11-30,-0.058167,59.84,4160659.0,4233567.0,1.0,Energy,253336.64928,2021,11,2021-11
11850,XOM,EXXON MOBIL CORP,2021-12-31,0.02256,61.19,4332773.0,4233567.0,1.0,Energy,259051.96472999998,2021,12,2021-12
11850,XOM,EXXON MOBIL CORP,2022-01-31,0.241379,75.96,6075112.0,4233567.0,1.0,Energy,321581.74932,2022,1,2022-01
11850,XOM,EXXON MOBIL CORP,2022-02-28,0.043971,78.42,6286578.0,4233592.0,1.0,Energy,331998.28463999997,2022,2,2022-02
11850,XOM,EXXON MOBIL CORP,2022-03-31,0.053175,82.59,8535522.0,4233592.0,1.0,Energy,349652.36328000005,2022,3,2022-03
11850,XOM,EXXON MOBIL CORP,2022-04-29,0.032207,85.25,5056382.0,4225674.0,1.0,Energy,360238.7085,2022,4,2022-04
11850,XOM,EXXON MOBIL CORP,2022-05-31,0.136422,96.0,6598376.0,4212543.0,1.0,Energy,404404.128,2022,5,2022-05
11850,XOM,EXXON MOBIL CORP,2022-06-30,-0.107917,85.64,6603215.0,4212543.0,1.0,Energy,360762.18252,2022,6,2022-06
11850,XOM,EXXON MOBIL CORP,2022-07-29,0.131831,96.93,4279205.0,4213205.0,1.0,Energy,408385.96065,2022,7,2022-07
11850,XOM,EXXON MOBIL CORP,2022-08-31,-0.004746,95.59,4245640.0,4167636.0,1.0,Energy,398384.32524000003,2022,8,2022-08
11850,XOM,EXXON MOBIL CORP,2022-09-30,-0.08662,87.31,4114101.0,4167636.0,1.0,Energy,363876.29916000005,2022,9,2022-09
11850,XOM,EXXON MOBIL CORP,2022-10-31,0.269156,110.81,4316332.0,4167636.0,1.0,Energy,461815.74516000005,2022,10,2022-10
11850,XOM,EXXON MOBIL CORP,2022-11-30,0.012995,111.34,3680549.0,4118293.0,1.0,Energy,458530.74262000003,2022,11,2022-11
11850,XOM,EXXON MOBIL CORP,2022-12-30,-0.009341,110.3,3765097.0,4118293.0,1.0,Energy,454247.7179,2022,12,2022-12
11850,XOM,EXXON MOBIL CORP,2023-01-31,0.051768,116.01,3298480.0,4118293.0,1.0,Energy,477763.17093,2023,1,2023-01
11850,XOM,EXXON MOBIL CORP,2023-02-28,-0.044738,109.91,3112485.0,4118293.0,1.0,Energy,452641.58363,2023,2,2023-02
11850,XOM,EXXON MOBIL CORP,2023-03-31,-0.002275,109.66,4125552.0,4070985.0,1.0,Energy,446424.2151,2023,3,2023-03
11850,XOM,EXXON MOBIL CORP,2023-04-28,0.079154,118.34,2932966.0,4070985.0,1.0,Energy,481760.36490000004,2023,4,2023-04
11850,XOM,EXXON MOBIL CORP,2023-05-31,-0.128866,102.18,3323727.0,4042985.0,1.0,Energy,413112.2073,2023,5,2023-05
11850,XOM,EXXON MOBIL CORP,2023-06-30,0.049618,107.25,3242507.0,4042985.0,1.0,Energy,433610.14125,2023,6,2023-06
11850,XOM,EXXON MOBIL CORP,2023-07-31,-9.3e-05,107.24,3503962.0,4042985.0,1.0,Energy,433569.7114,2023,7,2023-07
11850,XOM,EXXON MOBIL CORP,2023-08-31,0.045319,111.19,3159529.0,4003193.0,1.0,Energy,445115.02967,2023,8,2023-08
11850,XOM,EXXON MOBIL CORP,2023-09-29,0.057469,117.58,3206166.0,4003193.0,1.0,Energy,470695.43293999997,2023,9,2023-09
11850,XOM,EXXON MOBIL CORP,2023-10-31,-0.099762,105.85,4939539.0,3962918.0,1.0,Energy,419474.87029999995,2023,10,2023-10
11850,XOM,EXXON MOBIL CORP,2023-11-30,-0.020406,102.74,4333930.0,4006133.0,1.0,Energy,411590.10441999993,2023,11,2023-11
11850,XOM,EXXON MOBIL CORP,2023-12-29,-0.026864,99.98,4539366.0,4006133.0,1.0,Energy,400533.17734000005,2023,12,2023-12
11850,XOM,EXXON MOBIL CORP,2024-01-31,0.028306,102.81,4131932.0,3996774.0,1.0,Energy,410908.33494,2024,1,2024-01
11850,XOM,EXXON MOBIL CORP,2024-02-29,0.025873,104.52,3609151.0,3967844.0,1.0,Energy,414719.05488,2024,2,2024-02
11850,XOM,EXXON MOBIL CORP,2024-03-28,0.112132,116.24,3539533.0,3967844.0,1.0,Energy,461222.18656,2024,3,2024-03
11850,XOM,EXXON MOBIL CORP,2024-04-30,0.017464,118.27,3857731.0,3943007.0,1.0,Energy,466339.43789,2024,4,2024-04
11850,XOM,EXXON MOBIL CORP,2024-05-31,-0.000507,117.26,4159809.0,4485928.0,1.0,Energy,526019.91728,2024,5,2024-05
